student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
S08752,Amy Harper,23,Female,2022,BSE,Social Work,2.9,No,"drop, risk, deep, themselves",Calaca,True,3.0,Nurse,Nurse,Healthcare,"drop, risk, deep",Private,15k-25k
S00475,Yvonne Taylor,27,Female,2023,BA,Political Science,3.32,No,"notice, system, available",Calaca,True,6.0,Community Worker,Community Worker,Social Work,notice,NGO,40k-60k
S02810,Jessica Lawson,24,Female,2018,BS,Industrial Engineering,3.01,No,"only, within, industry, ten, charge, kind",Nasugbu,True,5.0,Case Manager,Case Manager,Social Work,"only, within, industry",NGO,15k-25k
S08632,Tony Adams,21,Male,2024,BS,Computer Science,2.88,No,"able, data, every, section, a",Batangas City,True,6.0,Community Worker,Community Worker,Social Work,able,Startup,25k-40k
S01651,Nancy Benson,22,Female,2022,BSE,Social Work,3.35,Yes,"mind, family, time, modern, several",Batangas City,True,3.0,Freelance Artist,Freelance Artist,Art,"mind, family",NGO,40k-60k
S09611,Victoria Lee,30,Male,2020,BFA,Fine Arts,3.44,Yes,"environmental, also, agent, social, onto, election",Nasugbu,False,,,,,,,
S01169,Emily Lucas,24,Female,2021,BA,Political Science,2.56,No,"tonight, after, father",Lipa,True,6.0,Hotel Manager,Hotel Manager,Tourism,"tonight, after, father",Private,25k-40k
S02528,Shane Thompson,23,Female,2019,BSE,Social Work,3.69,No,"fear, people, reveal, no, control, direction",Nasugbu,False,,,,,,,
S01206,Carmen Bradley,22,Female,2023,BS,Hospitality Management,2.46,No,"bank, several, pressure, ask, area, again, many",Batangas City,False,,,,,,,
S06256,James Jones,24,Female,2020,BS,Nursing,3.68,Yes,"than, along, in, author",Tanauan,True,4.0,Medical Assistant,Medical Assistant,Healthcare,"than, along",Startup,>60k
S07926,Jorge Hughes,25,Female,2023,BS,Civil Engineering,3.57,Yes,"hair, wait, state, him, order, this, value",Lipa,True,3.0,Project Coordinator,Project Coordinator,Construction,"hair, wait",Private,15k-25k
S05469,Samuel Swanson Jr.,27,Male,2020,BSE,Social Work,2.93,Yes,"window, be, reach, site",Nasugbu,False,,,,,,,
S09383,Courtney Peterson,27,Female,2023,BFA,Fine Arts,3.4,No,"investment, budget, send, bad, himself, though, beyond",Calaca,True,5.0,Nurse,Nurse,Healthcare,investment,Startup,25k-40k
S00431,Melissa Brown,26,Female,2020,BA,Political Science,3.29,No,"moment, require, option",Lipa,True,1.0,Software Developer,Software Developer,Tech,moment,Government,<15k
S07700,Kevin Lopez,23,Female,2022,BA,Communication,2.05,No,"hour, human, radio",Tanauan,False,,,,,,,
S00867,Elizabeth Gibson,29,Female,2023,BSE,Social Work,2.49,Yes,"quality, consider, type, southern",Nasugbu,True,1.0,Tour Guide,Tour Guide,Tourism,quality,NGO,15k-25k
S02974,Ryan Meadows,21,Male,2022,BA,Communication,3.28,No,"group, hard, rise, response, cold, too, into",Lipa,True,4.0,Community Worker,Community Worker,Social Work,group,Startup,<15k
S05236,Monica Jacobs,30,Male,2020,BS,Computer Science,2.55,Yes,"star, though, pretty, fill",Batangas City,True,1.0,Instructional Designer,Instructional Designer,Education,star,NGO,>60k
S05093,Lisa George,20,Female,2022,BSE,Social Work,2.54,Yes,"before, daughter, plan, page, nothing, special, draw",Calaca,False,,,,,,,
S05433,Douglas Mcdonald,28,Male,2023,BFA,Fine Arts,3.51,Yes,"marriage, worker, voice, plan, piece, still, his",Tanauan,False,,,,,,,
S00541,John Bass,25,Male,2022,BS,Education,3.52,Yes,"almost, suffer, tough, possible, alone",Tanauan,True,4.0,Tour Guide,Tour Guide,Tourism,almost,NGO,40k-60k
S05195,Yolanda Norton,21,Male,2021,BA,Political Science,3.99,Yes,"it, weight, in, yard",Batangas City,False,,,,,,,
S01132,Grace Walker,28,Male,2023,BSE,Social Work,3.65,Yes,"former, career, only, claim",Tanauan,False,,,,,,,
S09837,Alexander Franklin,22,Female,2021,BSE,Social Work,2.27,No,"page, wonder, thousand, interview",Lipa,True,4.0,News Reporter,News Reporter,Media,"page, wonder",Startup,40k-60k
S04501,Phillip Walker,29,Female,2023,BS,Education,3.41,Yes,"nature, son, million, people",Lipa,True,3.0,Case Manager,Case Manager,Social Work,"nature, son, million",Government,>60k
S06354,Mary Jackson,27,Female,2020,BSE,Social Work,3.85,No,"onto, maintain, young, moment",Lipa,False,,,,,,,
S09333,Shannon Levine,28,Male,2020,BSE,Social Work,2.28,No,"citizen, blue, picture, make, town",Lipa,False,,,,,,,
S03390,Shannon Williams,21,Female,2022,BFA,Fine Arts,2.06,Yes,"suffer, consider, outside, employee, career",Lipa,False,,,,,,,
S03888,Madeline Greene,26,Female,2021,BFA,Fine Arts,2.84,No,"prove, just, rest, pressure, really, modern, part",Calaca,False,,,,,,,
S02962,Alejandro Turner,28,Male,2022,BS,Nursing,2.3,No,"direction, how, good, result, least",Nasugbu,True,5.0,Software Developer,Software Developer,Tech,direction,Private,40k-60k
S04155,Andrew Mckenzie,26,Male,2024,BS,Nursing,3.44,Yes,"PM, where, us",Tanauan,True,4.0,News Reporter,News Reporter,Media,"PM, where",Startup,<15k
S03259,Monique Thompson,22,Female,2021,BS,Computer Science,2.79,No,"detail, back, daughter, strong, yet, allow, after",Batangas City,True,3.0,Instructional Designer,Instructional Designer,Education,detail,Government,15k-25k
S06302,Bianca Hart,23,Female,2021,BSE,Social Work,2.15,Yes,"as, theory, finally, begin, worker, Mrs",Calaca,True,5.0,News Reporter,News Reporter,Media,"as, theory, finally",Startup,25k-40k
S06034,Jaime Reed,24,Male,2023,BS,Hospitality Management,3.58,Yes,"chance, guess, article",Nasugbu,True,4.0,Site Engineer,Site Engineer,Construction,chance,Startup,>60k
S07918,Jeffrey Pena,22,Male,2018,BS,Industrial Engineering,3.69,No,"week, thought, Democrat, word",Calaca,True,1.0,News Reporter,News Reporter,Media,week,Startup,40k-60k
S09936,Anna Garcia,22,Male,2020,BFA,Fine Arts,3.85,No,"member, no, treatment, its, community",Tanauan,False,,,,,,,
S02583,Michele George,27,Female,2021,BFA,Fine Arts,2.29,No,"to, population, claim, subject",Calaca,True,6.0,Hotel Manager,Hotel Manager,Tourism,to,Government,25k-40k
S02813,Melanie Hall,29,Female,2020,BA,Communication,3.15,No,"develop, yourself, air, well, available, difficult, strategy",Batangas City,True,4.0,Site Engineer,Site Engineer,Construction,develop,NGO,25k-40k
S03959,Sarah Meyer,29,Male,2021,BFA,Fine Arts,2.4,Yes,"couple, member, boy, something, whether, remember, two",Tanauan,False,,,,,,,
S02947,Mr. Randy Phillips DVM,30,Female,2021,BS,Hospitality Management,3.59,No,"new, current, agreement, game, notice",Tanauan,True,1.0,Community Worker,Community Worker,Social Work,"new, current, agreement",Startup,40k-60k
S06643,Keith Jackson,23,Female,2022,BA,Communication,3.31,No,"service, military, the, officer, detail, piece",Batangas City,True,3.0,Community Worker,Community Worker,Social Work,"service, military, the",Government,25k-40k
S05174,Luis Terry,22,Female,2018,BS,Nursing,3.83,No,"step, part, hot",Lipa,True,4.0,Site Engineer,Site Engineer,Construction,"step, part, hot",Startup,25k-40k
S06841,Donald Myers,20,Female,2018,BSE,Social Work,3.41,Yes,"discussion, certainly, region, occur",Lipa,False,,,,,,,
S08298,Debra Wilkerson,27,Female,2020,BA,Communication,2.54,Yes,"customer, apply, behind, decision",Batangas City,True,4.0,Hotel Manager,Hotel Manager,Tourism,"customer, apply, behind",Private,40k-60k
S03586,Alejandro Molina,30,Male,2024,BFA,Fine Arts,3.73,Yes,"rest, move, add, cup, central, say",Nasugbu,False,,,,,,,
S09228,Stephanie Hammond,24,Male,2018,BS,Hospitality Management,2.38,Yes,"station, remain, involve, knowledge, the, service, black",Nasugbu,False,,,,,,,
S07988,Brian Moore,22,Female,2022,BA,Communication,2.09,No,"both, forget, unit, opportunity, door, page",Lipa,True,4.0,Project Coordinator,Project Coordinator,Construction,"both, forget, unit",Startup,>60k
S02563,Wanda Craig,30,Female,2022,BS,Computer Science,3.5,Yes,"bag, computer, ahead, serious, office, senior, feeling",Batangas City,True,5.0,Content Creator,Content Creator,Media,"bag, computer",Private,25k-40k
S02630,Joseph Zimmerman,30,Female,2019,BSE,Social Work,2.0,Yes,"affect, city, network",Tanauan,True,6.0,Content Creator,Content Creator,Media,"affect, city",Private,25k-40k
S03190,Cindy Phillips,21,Female,2020,BFA,Fine Arts,2.17,Yes,"will, main, citizen",Calaca,False,,,,,,,
S07778,Katie Avila,29,Female,2021,BFA,Fine Arts,3.86,Yes,"question, age, magazine",Batangas City,True,1.0,Freelance Artist,Freelance Artist,Art,"question, age",Startup,>60k
S07645,Cassidy Willis MD,27,Male,2024,BA,Communication,2.33,Yes,"science, fly, while, everyone",Batangas City,False,,,,,,,
S05036,Kevin Miller,26,Male,2021,BSE,Social Work,2.77,Yes,"camera, population, thousand, report, subject, support",Tanauan,True,2.0,Content Creator,Content Creator,Media,"camera, population",NGO,>60k
S01080,Rhonda Berger,21,Male,2024,BSE,Social Work,2.58,Yes,"town, everybody, want, candidate, find",Lipa,False,,,,,,,
S04283,Todd Baldwin,25,Female,2018,BSE,Social Work,2.97,Yes,"four, offer, task, whole, meet, worry",Nasugbu,True,6.0,Nurse,Nurse,Healthcare,"four, offer",NGO,25k-40k
S09711,Amy Scott,24,Female,2024,BFA,Fine Arts,2.44,Yes,"research, test, method, total, agreement",Tanauan,False,,,,,,,
S07085,Michael Mitchell,20,Male,2019,BFA,Fine Arts,3.63,No,"medical, culture, democratic, parent",Lipa,False,,,,,,,
S02085,Rebecca Norris,23,Female,2019,BA,Political Science,3.91,Yes,"about, wall, too, animal, staff",Calaca,False,,,,,,,
S06345,Jordan Castro,25,Male,2019,BA,Communication,3.38,Yes,"however, PM, glass",Nasugbu,True,1.0,Freelance Artist,Freelance Artist,Art,"however, PM",Government,15k-25k
S02452,Katelyn Salas,22,Male,2021,BS,Hospitality Management,3.08,Yes,"suffer, picture, design, follow",Nasugbu,True,1.0,Freelance Artist,Freelance Artist,Art,"suffer, picture, design",Private,40k-60k
S04966,Andrew Jarvis,28,Male,2021,BA,Political Science,2.85,Yes,"political, over, level, child, about, team",Lipa,True,6.0,Instructional Designer,Instructional Designer,Education,"political, over, level",Government,15k-25k
S02023,Greg Barrett,21,Male,2023,BSE,Social Work,2.37,Yes,"blood, left, note, statement, him, instead, knowledge",Lipa,False,,,,,,,
S08071,Kimberly Jacobs,24,Female,2024,BA,Communication,3.82,Yes,"practice, performance, southern, wear, stuff, open",Calaca,True,5.0,News Reporter,News Reporter,Media,"practice, performance",Government,40k-60k
S08987,Denise Turner,24,Male,2024,BFA,Fine Arts,2.98,Yes,"quality, tell, report, author",Tanauan,True,5.0,Case Manager,Case Manager,Social Work,"quality, tell",NGO,>60k
S08718,John Campbell,23,Male,2022,BA,Communication,3.96,No,"space, either, task, speak, these, apply, tell",Batangas City,False,,,,,,,
S07321,Christopher Wilson,25,Female,2024,BA,Political Science,3.0,No,"moment, fish, reduce, most, water",Tanauan,True,6.0,Project Coordinator,Project Coordinator,Construction,"moment, fish, reduce",NGO,>60k
S00226,William Allen,30,Male,2021,BS,Education,3.5,Yes,"per, very, single, argue, brother, six",Lipa,True,5.0,Project Coordinator,Project Coordinator,Construction,"per, very, single",Government,40k-60k
S01013,Kaitlyn Ramos,22,Female,2022,BS,Industrial Engineering,3.38,Yes,"sense, what, tonight, outside",Calaca,True,1.0,Teacher,Teacher,Education,sense,NGO,40k-60k
S06679,Sonya Smith,22,Male,2019,BSE,Social Work,3.93,No,"wish, student, sport, Mr, one, subject, nature",Tanauan,True,5.0,Freelance Artist,Freelance Artist,Art,"wish, student, sport",Startup,15k-25k
S01929,Kaitlin Howard,29,Male,2018,BA,Political Science,2.46,No,"morning, guess, bag, animal, system",Tanauan,True,6.0,News Reporter,News Reporter,Media,"morning, guess, bag",NGO,40k-60k
S01043,Zachary Mcknight,30,Male,2018,BSE,Social Work,3.3,Yes,"tree, great, so, situation, season, start, until",Batangas City,False,,,,,,,
S05251,Crystal Perkins,23,Female,2019,BFA,Fine Arts,2.88,No,"resource, check, lawyer, tend, role, value",Calaca,False,,,,,,,
S01404,Cameron Miller,25,Male,2024,BSE,Social Work,3.75,No,"police, money, again",Lipa,True,3.0,Teacher,Teacher,Education,"police, money, again",Government,40k-60k
S02179,Joseph Guzman,23,Female,2020,BA,Political Science,2.32,No,"notice, election, risk, whom",Batangas City,False,,,,,,,
S00697,Randall Smith,22,Male,2019,BSE,Social Work,2.04,Yes,"change, officer, south, general, make",Tanauan,True,1.0,Site Engineer,Site Engineer,Construction,"change, officer",NGO,15k-25k
S01124,Troy Russell,25,Female,2018,BFA,Fine Arts,2.1,No,"high, conference, skin, television, medical",Nasugbu,True,5.0,Case Manager,Case Manager,Social Work,"high, conference, skin",Startup,25k-40k
S07378,Jose Perry,29,Male,2022,BSE,Social Work,2.77,Yes,"send, quality, short, more, most, pick",Tanauan,False,,,,,,,
S03895,James Campos,21,Male,2020,BFA,Fine Arts,2.25,No,"society, dinner, sell",Batangas City,False,,,,,,,
S08217,Jordan Hernandez,30,Male,2018,BA,Communication,2.75,No,"design, the, fund, push, respond, before, number",Lipa,True,3.0,Community Worker,Community Worker,Social Work,"design, the, fund",Government,15k-25k
S05110,Ronald Wu,23,Male,2022,BFA,Fine Arts,2.19,Yes,"science, explain, cause, use, expert",Calaca,False,,,,,,,
S01778,Alan Davis,29,Female,2022,BS,Civil Engineering,2.86,No,"financial, list, test, charge",Nasugbu,True,2.0,Tour Guide,Tour Guide,Tourism,"financial, list, test",Startup,<15k
S07786,Sharon Huffman,30,Female,2021,BFA,Fine Arts,2.76,No,"west, quickly, approach, information, more, law",Tanauan,False,,,,,,,
S02634,Stephanie Pearson,30,Female,2018,BA,Political Science,2.57,Yes,"race, our, hit",Calaca,True,3.0,News Reporter,News Reporter,Media,race,Private,<15k
S07187,Derrick Burke DVM,26,Male,2022,BSE,Social Work,2.72,No,"nation, lawyer, third, have, type, company, land",Nasugbu,False,,,,,,,
S07544,Cody Lewis,24,Female,2019,BSE,Social Work,3.68,No,"today, wear, me, blood, color, person",Batangas City,True,2.0,News Reporter,News Reporter,Media,"today, wear, me",Government,<15k
S07604,Andre Glass,29,Female,2023,BSE,Social Work,3.9,No,"hear, window, fill, identify",Batangas City,True,3.0,Community Worker,Community Worker,Social Work,"hear, window",Startup,25k-40k
S03489,Ellen Waters,20,Female,2021,BS,Nursing,3.0,No,"cultural, seven, hospital, color, attorney, into",Calaca,True,4.0,Site Engineer,Site Engineer,Construction,cultural,Government,15k-25k
S08259,Kenneth Wilson,24,Female,2022,BA,Communication,3.37,No,"condition, eye, student",Batangas City,True,1.0,Case Manager,Case Manager,Social Work,"condition, eye, student",Startup,<15k
S01037,John Garcia,27,Male,2018,BA,Political Science,3.83,Yes,"give, fall, article",Lipa,False,,,,,,,
S06093,Jonathan Faulkner,28,Female,2019,BS,Hospitality Management,2.35,Yes,"huge, type, imagine, their",Batangas City,False,,,,,,,
S02256,Isaac Hayes,29,Male,2018,BS,Hospitality Management,3.37,No,"respond, buy, fight, beat, most, always",Tanauan,False,,,,,,,
S08188,Jason Gutierrez,20,Female,2022,BA,Political Science,2.21,No,"different, teacher, huge, leave, church, whom, recognize",Tanauan,False,,,,,,,
S02613,Destiny Hughes,28,Female,2023,BFA,Fine Arts,2.14,No,"size, fear, military, herself, between",Tanauan,False,,,,,,,
S00313,Elijah Jones,27,Male,2022,BFA,Fine Arts,3.34,No,"hard, single, war, we, in, policy, society",Calaca,True,4.0,Site Engineer,Site Engineer,Construction,hard,NGO,15k-25k
S02649,Jay Brown,30,Male,2022,BA,Political Science,3.17,Yes,"late, benefit, interesting, not, score, five, study",Nasugbu,False,,,,,,,
S02281,Paul Warren,28,Female,2018,BS,Nursing,3.94,No,"group, purpose, section",Calaca,True,6.0,Case Manager,Case Manager,Social Work,"group, purpose",Government,15k-25k
S06741,Dana Webster,29,Female,2024,BS,Education,3.37,No,"turn, reach, teacher, gas",Batangas City,True,1.0,News Reporter,News Reporter,Media,turn,Government,40k-60k
S02979,Kimberly Dudley,20,Male,2021,BSE,Social Work,3.57,Yes,"name, interesting, investment, send",Calaca,False,,,,,,,
S02547,Terry White,27,Male,2023,BSE,Social Work,2.72,No,"matter, identify, act",Tanauan,False,,,,,,,
S05512,Michael Young,28,Female,2021,BSE,Social Work,2.85,No,"material, thing, employee",Batangas City,False,,,,,,,
S05132,Sandra Allen,25,Male,2022,BA,Communication,3.38,No,"light, reality, book",Nasugbu,False,,,,,,,
S02159,Jonathan Nunez,26,Male,2020,BS,Industrial Engineering,3.23,Yes,"use, option, least, floor, job, specific",Nasugbu,False,,,,,,,
S07080,Matthew Frye,26,Male,2018,BSE,Social Work,3.22,Yes,"state, court, accept, admit, process",Tanauan,True,1.0,Project Coordinator,Project Coordinator,Construction,state,NGO,25k-40k
S03137,James Watts,21,Male,2019,BSE,Social Work,2.59,Yes,"turn, activity, as, bank, sport",Lipa,True,3.0,Software Developer,Software Developer,Tech,turn,Private,25k-40k
S09079,David Mercer,25,Male,2022,BSE,Social Work,3.62,No,"sea, the, watch, fly, minute",Calaca,True,3.0,Teacher,Teacher,Education,"sea, the, watch",Startup,40k-60k
S05850,Marc Tucker,30,Male,2024,BA,Communication,2.63,No,"cold, clear, money, feel, north, make, performance",Calaca,True,6.0,Nurse,Nurse,Healthcare,cold,Private,40k-60k
S09865,Andrew Alvarez,24,Female,2022,BA,Communication,3.63,No,"trouble, professional, instead, without, artist, yes",Batangas City,False,,,,,,,
S06445,Trevor Bell,29,Male,2024,BFA,Fine Arts,2.36,No,"two, thought, election, likely, check, lead",Nasugbu,False,,,,,,,
S03967,Rachel Lewis,24,Female,2023,BA,Political Science,2.51,No,"drive, rather, mention, kind, oil, close, friend",Calaca,False,,,,,,,
S01428,Amanda Campbell,24,Female,2021,BSE,Social Work,3.35,No,"change, kid, police, good",Nasugbu,False,,,,,,,
S08422,Christine Taylor,29,Male,2018,BS,Nursing,3.43,Yes,"technology, eye, force, audience, raise, become, together",Batangas City,True,4.0,Content Creator,Content Creator,Media,technology,Startup,>60k
S02520,Lauren Murphy,21,Female,2021,BS,Nursing,2.3,No,"issue, tough, everyone, thank, cut, in",Tanauan,True,6.0,Teacher,Teacher,Education,"issue, tough, everyone",NGO,>60k
S07837,Andrew Nelson,20,Male,2024,BSE,Social Work,3.85,No,"certain, interest, allow, sport, back, right",Lipa,True,5.0,Freelance Artist,Freelance Artist,Art,"certain, interest",Private,15k-25k
S04969,Eric Doyle,22,Male,2024,BFA,Fine Arts,3.6,Yes,"drop, hospital, himself, sea",Nasugbu,False,,,,,,,
S01855,Paul Wilson,25,Male,2019,BFA,Fine Arts,3.67,No,"author, indicate, individual",Lipa,True,5.0,Tour Guide,Tour Guide,Tourism,"author, indicate",Private,>60k
S08884,Francisco Wilson,30,Male,2020,BSE,Social Work,2.12,Yes,"best, begin, enjoy, myself, ground",Tanauan,False,,,,,,,
S05602,Paul Hanson,29,Female,2020,BS,Education,3.86,No,"huge, house, list, response",Lipa,False,,,,,,,
S09344,Paul Grant,28,Female,2020,BFA,Fine Arts,3.16,No,"remain, light, situation, nor, sell",Lipa,False,,,,,,,
S09868,Laurie Mcfarland,23,Male,2024,BFA,Fine Arts,2.58,No,"moment, garden, policy, majority",Calaca,False,,,,,,,
S00448,Stacy Edwards,23,Female,2021,BFA,Fine Arts,2.2,Yes,"ok, them, price, bag",Lipa,False,,,,,,,
S07703,John Brown,23,Male,2019,BSE,Social Work,3.9,Yes,"economy, learn, authority, either, service, trouble, fire",Nasugbu,True,4.0,Project Coordinator,Project Coordinator,Construction,economy,Private,40k-60k
S01284,Alyssa Pierce,22,Female,2021,BSE,Social Work,3.99,Yes,"safe, do, accept, sign",Tanauan,False,,,,,,,
S05995,Cindy Little,25,Male,2018,BSE,Social Work,2.67,Yes,"sign, teach, feel",Lipa,True,4.0,Project Coordinator,Project Coordinator,Construction,"sign, teach, feel",NGO,>60k
S07899,Ebony Mills,26,Female,2018,BSE,Social Work,2.62,No,"mother, hope, long, indeed",Nasugbu,False,,,,,,,
S03727,Rachel Williams,24,Female,2019,BSE,Social Work,3.24,No,"blood, decade, doctor, account, where",Nasugbu,True,5.0,Community Worker,Community Worker,Social Work,blood,NGO,15k-25k
S07353,Charles Randolph,21,Male,2020,BA,Political Science,3.01,No,"president, street, speak, company, room, measure",Nasugbu,True,2.0,Case Manager,Case Manager,Social Work,"president, street",Startup,<15k
S00361,Sherry Douglas,25,Female,2018,BSE,Social Work,3.28,Yes,"truth, choice, former, letter, employee",Batangas City,True,2.0,Case Manager,Case Manager,Social Work,"truth, choice, former",Government,40k-60k
S06279,Christopher Henderson,23,Female,2023,BSE,Social Work,3.7,Yes,"month, set, letter, specific, attack",Calaca,True,4.0,Tour Guide,Tour Guide,Tourism,"month, set",Private,25k-40k
S05230,Katrina Ramos,23,Female,2020,BS,Education,2.79,Yes,"I, fill, age, push, establish, current, station",Lipa,True,5.0,Software Developer,Software Developer,Tech,"I, fill",Private,40k-60k
S08942,Andrew Caldwell,25,Female,2023,BS,Education,2.05,No,"process, add, challenge, material, laugh, information, first",Lipa,True,3.0,Freelance Artist,Freelance Artist,Art,"process, add",Private,>60k
S07295,Gregory Myers,23,Male,2019,BA,Political Science,2.45,No,"reflect, price, easy, expect, simply, rather, value",Tanauan,False,,,,,,,
S08891,Karen Morgan,26,Female,2024,BSE,Social Work,2.88,No,"just, yard, wide, growth, visit",Calaca,True,4.0,Content Creator,Content Creator,Media,just,NGO,15k-25k
S07534,Tiffany Vasquez,24,Male,2020,BSE,Social Work,3.02,Yes,"around, oil, air, happy",Tanauan,False,,,,,,,
S06251,David Wilson,30,Female,2023,BSE,Social Work,3.38,Yes,"image, sense, technology",Calaca,False,,,,,,,
S05926,Bryan Flores,20,Female,2021,BSE,Social Work,3.8,No,"hundred, animal, happen, control, environment, southern",Lipa,True,6.0,Case Manager,Case Manager,Social Work,"hundred, animal, happen",Government,40k-60k
S05149,Melanie Alexander,24,Female,2020,BS,Hospitality Management,3.85,Yes,"physical, action, participant, try, room, image",Calaca,True,1.0,News Reporter,News Reporter,Media,"physical, action",Government,>60k
S02460,Dawn Patterson,21,Female,2020,BS,Education,3.51,Yes,"say, rest, daughter, how, science, black, society",Nasugbu,True,4.0,Hotel Manager,Hotel Manager,Tourism,"say, rest",NGO,40k-60k
S00022,Brenda Hill,20,Male,2019,BA,Political Science,3.31,No,"voice, later, safe, what, technology",Calaca,False,,,,,,,
S02066,Leah Stout,21,Male,2019,BS,Industrial Engineering,2.67,No,"general, nothing, brother, pressure, who",Batangas City,True,6.0,Community Worker,Community Worker,Social Work,general,Startup,>60k
S01653,Jim Winters,29,Female,2020,BSE,Social Work,2.38,Yes,"style, still, off, possible, rise",Nasugbu,True,5.0,News Reporter,News Reporter,Media,"style, still",Government,<15k
S00702,Andrew Whitaker,22,Female,2024,BS,Civil Engineering,2.92,No,"expert, consumer, nature, catch, structure, sit, against",Nasugbu,True,4.0,Freelance Artist,Freelance Artist,Art,"expert, consumer, nature",Private,40k-60k
S08490,Chris Anderson,20,Female,2023,BS,Hospitality Management,3.08,Yes,"dream, every, whole",Lipa,False,,,,,,,
S02743,Jennifer Kelly,26,Male,2020,BFA,Fine Arts,3.32,Yes,"trip, feel, couple, car, daughter, all, back",Batangas City,False,,,,,,,
S01376,Natalie Bennett,20,Male,2021,BFA,Fine Arts,2.27,No,"some, next, prove, every, skill, form, full",Batangas City,False,,,,,,,
S01724,Dustin Munoz,20,Male,2019,BA,Political Science,3.24,Yes,"you, with, security, detail, that",Batangas City,True,3.0,Instructional Designer,Instructional Designer,Education,you,Startup,>60k
S02468,Danny Richard,27,Female,2020,BS,Hospitality Management,3.82,Yes,"machine, feeling, suggest, for, image",Tanauan,False,,,,,,,
S03754,Michael Orr,23,Female,2022,BA,Political Science,2.04,Yes,"leave, physical, ever",Nasugbu,False,,,,,,,
S02325,Devin Anderson,23,Male,2023,BSE,Social Work,3.71,Yes,"travel, begin, bad, prepare, actually, trade, beyond",Calaca,True,5.0,Site Engineer,Site Engineer,Construction,"travel, begin, bad",Government,15k-25k
S00460,Christopher Garcia,20,Male,2024,BSE,Social Work,3.61,Yes,"interest, data, Congress, worry",Lipa,True,6.0,IT Support,IT Support,Tech,"interest, data",Government,<15k
S05163,Felicia Parker,26,Female,2020,BA,Political Science,2.57,Yes,"next, yard, we, personal, language, west",Calaca,False,,,,,,,
S04183,Tyler Patterson,20,Male,2021,BFA,Fine Arts,2.42,No,"table, property, garden, strategy, eye",Lipa,True,4.0,Data Analyst,Data Analyst,Tech,table,NGO,>60k
S05526,Denise Scott,28,Male,2021,BFA,Fine Arts,3.89,Yes,"kitchen, really, military, month, fast, trial, short",Nasugbu,False,,,,,,,
S04082,Mitchell Lucas,25,Male,2019,BS,Education,2.35,No,"write, live, method, similar, activity",Lipa,False,,,,,,,
S01486,Joseph Martinez,25,Male,2022,BA,Political Science,2.74,Yes,"hand, difference, bed, west",Batangas City,True,3.0,Project Coordinator,Project Coordinator,Construction,"hand, difference",Startup,40k-60k
S03678,Mariah Lowe,30,Male,2023,BFA,Fine Arts,3.83,Yes,"body, question, fire, raise, some, billion, despite",Lipa,True,1.0,Medical Assistant,Medical Assistant,Healthcare,"body, question, fire",Government,25k-40k
S00282,David Collins,24,Female,2018,BA,Political Science,2.33,No,"those, evidence, white, husband, worker, yet",Calaca,False,,,,,,,
S06579,Cheryl Randolph,23,Female,2021,BSE,Social Work,2.96,No,"large, successful, individual, hospital, major",Calaca,False,,,,,,,
S04558,Justin Harvey,21,Male,2019,BFA,Fine Arts,3.12,No,"other, month, it, dark, computer",Lipa,True,2.0,Hotel Manager,Hotel Manager,Tourism,"other, month, it",NGO,25k-40k
S04308,Robert Hernandez,22,Male,2019,BFA,Fine Arts,2.21,Yes,"cold, site, benefit, have, trial",Lipa,True,6.0,Project Coordinator,Project Coordinator,Construction,"cold, site, benefit",Government,>60k
S06684,Sharon Schmidt,30,Male,2022,BA,Communication,2.36,No,"but, wait, employee, with, say, keep, clearly",Tanauan,False,,,,,,,
S04865,Keith Miller,29,Female,2024,BS,Nursing,3.03,No,"author, response, five, million, base, happen",Batangas City,True,4.0,Gallery Assistant,Gallery Assistant,Art,"author, response, five",Government,<15k
S03537,Kristina Wright,23,Female,2022,BA,Communication,3.98,Yes,"prepare, tell, there, exactly, onto, measure",Calaca,True,6.0,News Reporter,News Reporter,Media,"prepare, tell",NGO,15k-25k
S03868,Mark Jackson,27,Male,2024,BS,Hospitality Management,2.98,Yes,"your, former, owner, else, fly, artist",Tanauan,True,2.0,Site Engineer,Site Engineer,Construction,"your, former",NGO,>60k
S07003,Amanda Jimenez,21,Male,2023,BFA,Fine Arts,3.64,Yes,"third, certain, nice",Tanauan,False,,,,,,,
S02581,Joseph Lambert,23,Male,2018,BFA,Fine Arts,2.04,Yes,"part, born, win, trouble, anything, argue, officer",Tanauan,False,,,,,,,
S01368,Amy Sparks,25,Female,2022,BFA,Fine Arts,3.77,Yes,"rock, read, maintain, in, different",Batangas City,True,2.0,Case Manager,Case Manager,Social Work,rock,Private,25k-40k
S09469,Kimberly Robles,30,Female,2023,BFA,Fine Arts,3.14,Yes,"always, western, step, pick, newspaper, take, product",Nasugbu,True,2.0,Nurse,Nurse,Healthcare,"always, western",Government,25k-40k
S08197,James Smith,28,Male,2022,BFA,Fine Arts,3.84,No,"movement, already, receive, important, think",Nasugbu,True,3.0,Gallery Assistant,Gallery Assistant,Art,"movement, already",Government,40k-60k
